#T_hrs_F1  T_days_F1  avgN_F1    N_LB_F1    N_MB_F1    N_HB_F1    rech_F1      dis_F1
1656.0     69.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385928
1680.0     70.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385931
1704.0     71.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385934
1728.0     72.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385937
1752.0     73.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138594
1776.0     74.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385943
1800.0     75.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385945
1824.0     76.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385948
1848.0     77.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385951
1872.0     78.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385954
1896.0     79.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385957
1920.0     80.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138596
1944.0     81.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385963
1968.0     82.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385966
1992.0     83.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385969
2016.0     84.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385972
2040.0     85.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385975
2064.0     86.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385978
2088.0     87.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385981
2112.0     88.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385984
2136.0     89.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385987
2160.0     90.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138599
2184.0     91.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385993
2208.0     92.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385996
2232.0     93.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385999
2256.0     94.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386002
2280.0     95.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386005
2304.0     96.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386008
2328.0     97.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386011
2352.0     98.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386014
2376.0     99.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386017
2400.0     100.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138602
2424.0     101.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386022
2448.0     102.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386025
2472.0     103.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386028
2496.0     104.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386031
2520.0     105.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386034
2544.0     106.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386037
2568.0     107.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138604
2592.0     108.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386043
2616.0     109.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386046
2640.0     110.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386049
2664.0     111.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386052
2688.0     112.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386055
2712.0     113.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386057
2736.0     114.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138606
2760.0     115.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386063
2784.0     116.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386066
2808.0     117.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386069
2832.0     118.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386072
2856.0     119.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386075
2880.0     120.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386078
2904.0     121.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386081
2928.0     122.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386084
2952.0     123.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386086
2976.0     124.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386089
3000.0     125.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386092
3024.0     126.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386095
3048.0     127.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386098
3072.0     128.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386101
3096.0     129.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386104
3120.0     130.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386107
3144.0     131.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386109
3168.0     132.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386112
3192.0     133.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386115
3216.0     134.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386118
3240.0     135.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386121
3264.0     136.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386138
3288.0     137.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001728987  0.001777321
3312.0     138.0      3953585.0  1788080.0  4168586.0  5550732.0  0.002902236  0.00292677
3336.0     139.0      3953585.0  1788080.0  4168586.0  5550732.0  0.005104877  0.005083335
3360.0     140.0      3953585.0  1788080.0  4168586.0  5550731.0  0.008560409  0.008465133
3384.0     141.0      3953585.0  1788080.0  4168586.0  5550731.0  0.01350924   0.01330657
3408.0     142.0      3953584.0  1788080.0  4168586.0  5550731.0  0.02015819   0.01980872
3432.0     143.0      3953584.0  1788079.0  4168585.0  5550731.0  0.02871459   0.0281725
3456.0     144.0      3953583.0  1788079.0  4168584.0  5550730.0  0.03935456   0.03856746
3480.0     145.0      3953581.0  1788077.0  4168582.0  5550728.0  0.05224831   0.05115648
3504.0     146.0      3953576.0  1788075.0  4168576.0  5550722.0  0.06754675   0.06608258
3528.0     147.0      3953564.0  1788071.0  4168562.0  5550710.0  0.08534753   0.08343578
3552.0     148.0      3953537.0  1788067.0  4168531.0  5550681.0  0.1057512    0.1033083
3576.0     149.0      3953482.0  1788062.0  4168465.0  5550619.0  0.1287859    0.1257213
3600.0     150.0      3953372.0  1788056.0  4168327.0  5550491.0  0.1544943    0.1507089
3624.0     151.0      3953164.0  1788049.0  4168058.0  5550240.0  0.1828735    0.1782616
3648.0     152.0      3952788.0  1788040.0  4167557.0  5549769.0  0.2138399    0.2082906
3672.0     153.0      3952133.0  1788031.0  4166652.0  5548918.0  0.2473807    0.2407755
3696.0     154.0      3951051.0  1788020.0  4165097.0  5547449.0  0.2833599    0.2755797
3720.0     155.0      3949336.0  1788007.0  4162531.0  5545017.0  0.3216096    0.3125332
3744.0     156.0      3946719.0  1787994.0  4158486.0  5541127.0  0.3619571    0.3514637
3768.0     157.0      3942851.0  1787978.0  4152677.0  5535084.0  0.4042824    0.3922502
3792.0     158.0      3937373.0  1787962.0  4145209.0  5526076.0  0.4483348    0.4351251
3816.0     159.0      3929926.0  1787944.0  4136249.0  5513157.0  0.4938425    0.4789489
3840.0     160.0      3920175.0  1787925.0  4125964.0  5495269.0  0.5405363    0.5238617
3864.0     161.0      3907888.0  1787904.0  4114545.0  5471400.0  0.5881152    0.5695881
3888.0     162.0      3892971.0  1787882.0  4102180.0  5440667.0  0.6362838    0.615852
3912.0     163.0      3875514.0  1787860.0  4089060.0  5402497.0  0.6847407    0.6623727
3936.0     164.0      3855825.0  1787836.0  4075384.0  5356799.0  0.7331717    0.7088603
3960.0     165.0      3834491.0  1787811.0  4061383.0  5304338.0  0.7811962    0.7549661
3984.0     166.0      3812113.0  1787786.0  4047254.0  5246471.0  0.8284958    0.8003853
4008.0     167.0      3789417.0  1787761.0  4033210.0  5186391.0  0.8747044    0.8447779
4032.0     168.0      3767085.0  1787735.0  4019451.0  5127244.0  0.9194646    0.8878039
4056.0     169.0      3745783.0  1787710.0  4006190.0  5071406.0  0.9623823    0.9290919
4080.0     170.0      3726326.0  1787686.0  3993710.0  5021235.0  1.0029       0.9681322
4104.0     171.0      3709415.0  1787662.0  3982319.0  4978522.0  1.040412     1.004324
4128.0     172.0      3694741.0  1787641.0  3972015.0  4942129.0  1.074861     1.037565
4152.0     173.0      3682011.0  1787620.0  3962760.0  4911055.0  1.106237     1.067843
4176.0     174.0      3671009.0  1787602.0  3954525.0  4884565.0  1.13453      1.095152
4200.0     175.0      3661568.0  1787585.0  3947283.0  4862100.0  1.15973      1.119484
4224.0     176.0      3653557.0  1787570.0  3941011.0  4843230.0  1.18183      1.140835
4248.0     177.0      3646875.0  1787557.0  3935689.0  4827623.0  1.200823     1.1592
4272.0     178.0      3641440.0  1787546.0  3931300.0  4815021.0  1.216704     1.174575
4296.0     179.0      3637197.0  1787537.0  3927835.0  4805234.0  1.229466     1.186706
4320.0     180.0      3634083.0  1787530.0  3925264.0  4798093.0  1.239106     1.196155
4344.0     181.0      3632074.0  1787526.0  3923588.0  4793505.0  1.245621     1.202607
4368.0     182.0      3631145.0  1787523.0  3922798.0  4791399.0  1.249009     1.206058
4392.0     183.0      3631284.0  1787523.0  3922891.0  4791735.0  1.24927      1.206508
4416.0     184.0      3632487.0  1787525.0  3923862.0  4794509.0  1.246402     1.203956
4440.0     185.0      3634762.0  1787529.0  3925712.0  4799747.0  1.240407     1.198404
4464.0     186.0      3638126.0  1787535.0  3928442.0  4807505.0  1.231287     1.189851
4488.0     187.0      3642614.0  1787544.0  3932068.0  4817884.0  1.219045     1.178006
4512.0     188.0      3648253.0  1787554.0  3936577.0  4830997.0  1.203684     1.163396
4536.0     189.0      3655102.0  1787567.0  3941987.0  4847027.0  1.185209     1.145797
4560.0     190.0      3663230.0  1787581.0  3948310.0  4866199.0  1.163626     1.125213
4584.0     191.0      3672723.0  1787598.0  3955558.0  4888804.0  1.138942     1.101651
4608.0     192.0      3683693.0  1787616.0  3963747.0  4915212.0  1.111164     1.075117
4632.0     193.0      3696279.0  1787636.0  3972895.0  4945898.0  1.080302     1.045618
4656.0     194.0      3710658.0  1787657.0  3983019.0  4981473.0  1.046364     1.013163
4680.0     195.0      3727060.0  1787680.0  3994140.0  5022734.0  1.009362     0.9777606
4704.0     196.0      3745757.0  1787704.0  4006272.0  5070664.0  0.9693236    0.9394322
4728.0     197.0      3766260.0  1787729.0  4019192.0  5124050.0  0.9267566    0.8985981
4752.0     198.0      3787748.0  1787755.0  4032598.0  5180581.0  0.8822777    0.8558529
4776.0     199.0      3809646.0  1787780.0  4046300.0  5238272.0  0.8362846    0.8115903
4800.0     200.0      3831347.0  1787805.0  4060116.0  5294407.0  0.7891433    0.766164
4824.0     201.0      3852220.0  1787830.0  4073855.0  5346034.0  0.7412113    0.7199192
4848.0     202.0      3871690.0  1787854.0  4087330.0  5391624.0  0.6928253    0.6731824
4872.0     203.0      3889212.0  1787878.0  4100328.0  5430455.0  0.6443511    0.6263087
4896.0     204.0      3904424.0  1787900.0  4112651.0  5462382.0  0.5961112    0.5796191
4920.0     205.0      3917167.0  1787921.0  4124106.0  5487745.0  0.5484093    0.5334148
4944.0     206.0      3927447.0  1787940.0  4134499.0  5507186.0  0.5015536    0.4879993
4968.0     207.0      3935441.0  1787959.0  4143647.0  5521585.0  0.4558222    0.4436499
4992.0     208.0      3941414.0  1787975.0  4151360.0  5531855.0  0.4115126    0.4011028
5016.0     209.0      3945706.0  1787991.0  4157473.0  5538918.0  0.3688814    0.3596612
5040.0     210.0      3948658.0  1788005.0  4161843.0  5543577.0  0.3281873    0.3200839
5064.0     211.0      3950609.0  1788018.0  4164655.0  5546538.0  0.2895868    0.28253
5088.0     212.0      3951860.0  1788029.0  4166384.0  5548367.0  0.2532104    0.2471258
5112.0     213.0      3952626.0  1788039.0  4167402.0  5549451.0  0.2192519    0.2140606
5136.0     214.0      3953073.0  1788047.0  4167972.0  5550064.0  0.1878579    0.1834785
5160.0     215.0      3953323.0  1788055.0  4168281.0  5550398.0  0.15904      0.1553939
5184.0     216.0      3953457.0  1788061.0  4168442.0  5550572.0  0.1328799    0.1298874
5208.0     217.0      3953525.0  1788066.0  4168520.0  5550658.0  0.1094063    0.1069899
5232.0     218.0      3953558.0  1788071.0  4168557.0  5550699.0  0.08856157   0.08664746
5256.0     219.0      3953573.0  1788074.0  4168574.0  5550718.0  0.070342     0.06885889
5280.0     220.0      3953580.0  1788077.0  4168581.0  5550726.0  0.05462307   0.05350531
5304.0     221.0      3953583.0  1788078.0  4168584.0  5550729.0  0.04134624   0.04053163
5328.0     222.0      3953584.0  1788079.0  4168585.0  5550730.0  0.03033733   0.02976998
5352.0     223.0      3953584.0  1788080.0  4168586.0  5550731.0  0.02144384   0.02107308
5376.0     224.0      3953584.0  1788080.0  4168586.0  5550731.0  0.01449753   0.014278
5400.0     225.0      3953585.0  1788080.0  4168586.0  5550731.0  0.009277923  0.009170363
5424.0     226.0      3953585.0  1788080.0  4168586.0  5550732.0  0.005591871  0.005562141
5448.0     227.0      3953585.0  1788080.0  4168586.0  5550732.0  0.003197647  0.003217514
5472.0     228.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001866073  0.001912732
5496.0     229.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001360787  0.001417009
5520.0     230.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386874
5544.0     231.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386808
5568.0     232.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386755
5592.0     233.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386712
5616.0     234.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386677
5640.0     235.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386647
5664.0     236.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386623
5688.0     237.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386602
5712.0     238.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386584
5736.0     239.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138657
5760.0     240.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386557
5784.0     241.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386546
5808.0     242.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386537
5832.0     243.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386529
5856.0     244.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386523
5880.0     245.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386517
5904.0     246.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386512
5928.0     247.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386508
5952.0     248.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386505
5976.0     249.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386502
6000.0     250.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.0013865
6024.0     251.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386498
6048.0     252.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386497
6072.0     253.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386495
6096.0     254.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386495
6120.0     255.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386494
6144.0     256.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386494
6168.0     257.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386494
6192.0     258.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386494
6216.0     259.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386495
6240.0     260.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386496
6264.0     261.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386496
6288.0     262.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386497
6312.0     263.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386498
6336.0     264.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386499
6360.0     265.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386501
6384.0     266.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386502
6408.0     267.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386503
6432.0     268.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386505
6456.0     269.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386507
6480.0     270.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386508
6504.0     271.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138651
6528.0     272.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386512
6552.0     273.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386514
6576.0     274.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386516
6600.0     275.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386517
6624.0     276.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386519
6648.0     277.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386521
6672.0     278.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386524
6696.0     279.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386526
6720.0     280.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386528
6744.0     281.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138653
6768.0     282.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386532
6792.0     283.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386534
6816.0     284.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386536
6840.0     285.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386539
6864.0     286.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386541
6888.0     287.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386543
6912.0     288.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386545
6936.0     289.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386548
6960.0     290.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138655
6984.0     291.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386552
7008.0     292.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386555
7032.0     293.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386557
7056.0     294.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386559
7080.0     295.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386562
7104.0     296.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386564
7128.0     297.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386566
7152.0     298.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386569
7176.0     299.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386571
7200.0     300.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386574
7224.0     301.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386576
7248.0     302.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386579
7272.0     303.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386581
7296.0     304.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386583
7320.0     305.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386586
7344.0     306.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386588
7368.0     307.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386591
7392.0     308.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386593
7416.0     309.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386596
7440.0     310.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386598
