#T_hrs_F5  T_days_F5  avgN_F5    N_LB_F5    N_MB_F5    N_HB_F5    rech_F5      dis_F5
1656.0     69.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385928
1680.0     70.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385931
1704.0     71.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385934
1728.0     72.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385937
1752.0     73.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138594
1776.0     74.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385943
1800.0     75.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385945
1824.0     76.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385948
1848.0     77.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385951
1872.0     78.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385954
1896.0     79.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385957
1920.0     80.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138596
1944.0     81.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385963
1968.0     82.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385966
1992.0     83.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385969
2016.0     84.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385972
2040.0     85.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385975
2064.0     86.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385978
2088.0     87.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385981
2112.0     88.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138599
2136.0     89.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001882014  0.001927108
2160.0     90.0       3953585.0  1788080.0  4168586.0  5550732.0  0.004139618  0.004137956
2184.0     91.0       3953585.0  1788080.0  4168586.0  5550731.0  0.008978608  0.008873363
2208.0     92.0       3953584.0  1788080.0  4168586.0  5550731.0  0.0173954    0.01710532
2232.0     93.0       3953584.0  1788079.0  4168585.0  5550731.0  0.03050749   0.02992071
2256.0     94.0       3953581.0  1788077.0  4168583.0  5550728.0  0.0495563    0.04852065
2280.0     95.0       3953571.0  1788073.0  4168571.0  5550718.0  0.07589522   0.07420468
2304.0     96.0       3953529.0  1788066.0  4168520.0  5550673.0  0.1109717    0.1083483
2328.0     97.0       3953366.0  1788056.0  4168316.0  5550491.0  0.1563126    0.152384
2352.0     98.0       3952809.0  1788040.0  4167570.0  5549822.0  0.2135494    0.2078188
2376.0     99.0       3951070.0  1788019.0  4165066.0  5547562.0  0.2843769    0.2761818
2400.0     100.0      3946227.0  1787991.0  4157518.0  5540631.0  0.3703298    0.3596105
2424.0     101.0      3933987.0  1787952.0  4140534.0  5520938.0  0.4732244    0.458414
2448.0     102.0      3906877.0  1787902.0  4112960.0  5470702.0  0.5944145    0.574172
2472.0     103.0      3855409.0  1787836.0  4074383.0  5357687.0  0.7351092    0.7079023
2496.0     104.0      3776375.0  1787751.0  4025072.0  5153012.0  0.8956937    0.860731
2520.0     105.0      3688083.0  1787647.0  3968592.0  4924720.0  1.071131     1.028274
2544.0     106.0      3618377.0  1787529.0  3914267.0  4760199.0  1.24746      1.197148
2568.0     107.0      3561806.0  1787399.0  3863682.0  4636132.0  1.423053     1.365784
2592.0     108.0      3513670.0  1787259.0  3816582.0  4536326.0  1.597848     1.533458
2616.0     109.0      3471571.0  1787109.0  3772695.0  4452894.0  1.771789     1.700167
2640.0     110.0      3434077.0  1786947.0  3731777.0  4381308.0  1.944819     1.865893
2664.0     111.0      3400247.0  1786776.0  3693592.0  4318697.0  2.116883     2.030611
2688.0     112.0      3369418.0  1786595.0  3657913.0  4263126.0  2.287928     2.194286
2712.0     113.0      3341107.0  1786404.0  3624530.0  4213231.0  2.457901     2.35688
2736.0     114.0      3314947.0  1786204.0  3593249.0  4168010.0  2.626749     2.518355
2760.0     115.0      3290650.0  1785995.0  3563892.0  4126710.0  2.79442      2.678667
2784.0     116.0      3267989.0  1785778.0  3536298.0  4088746.0  2.960865     2.837776
2808.0     117.0      3246776.0  1785552.0  3510323.0  4053659.0  3.126031     2.995636
2832.0     118.0      3226859.0  1785319.0  3485836.0  4021079.0  3.289869     3.152206
2856.0     119.0      3208109.0  1785078.0  3462720.0  3990705.0  3.45233      3.307442
2880.0     120.0      3190415.0  1784830.0  3440870.0  3962289.0  3.613364     3.461298
2904.0     121.0      3173686.0  1784576.0  3420191.0  3935623.0  3.772923     3.613732
2928.0     122.0      3157840.0  1784315.0  3400598.0  3910532.0  3.930958     3.764701
2952.0     123.0      3142806.0  1784049.0  3382014.0  3886866.0  4.087423     3.91416
2976.0     124.0      3128522.0  1783777.0  3364369.0  3864496.0  4.242271     4.062066
3000.0     125.0      3114935.0  1783500.0  3347600.0  3843313.0  4.395454     4.208376
3024.0     126.0      3101996.0  1783219.0  3331651.0  3823219.0  4.546927     4.353049
3048.0     127.0      3089661.0  1782934.0  3316468.0  3804130.0  4.696644     4.496042
3072.0     128.0      3077891.0  1782646.0  3302005.0  3785971.0  4.844561     4.637313
3096.0     129.0      3066652.0  1782355.0  3288218.0  3768675.0  4.990634     4.77682
3120.0     130.0      3055911.0  1782061.0  3275068.0  3752185.0  5.134818     4.914524
3144.0     131.0      3045641.0  1781765.0  3262518.0  3736447.0  5.277071     5.050384
3168.0     132.0      3035815.0  1781467.0  3250535.0  3721414.0  5.41735      5.184359
3192.0     133.0      3026408.0  1781168.0  3239088.0  3707044.0  5.555614     5.316412
3216.0     134.0      3017325.0  1780868.0  3228071.0  3693149.0  5.691821     5.446937
3240.0     135.0      3008695.0  1780568.0  3217607.0  3680002.0  5.82593      5.57502
3264.0     136.0      3000423.0  1780268.0  3207606.0  3667400.0  5.957901     5.701047
3288.0     137.0      2992526.0  1779969.0  3198074.0  3655382.0  6.087694     5.824249
3312.0     138.0      2985088.0  1779676.0  3189111.0  3644085.0  6.215268     5.942736
3336.0     139.0      2977784.0  1779379.0  3180335.0  3632970.0  6.340593     6.0626
3360.0     140.0      2970742.0  1779083.0  3171898.0  3622248.0  6.463627     6.181215
3384.0     141.0      2964031.0  1778790.0  3163868.0  3612038.0  6.584333     6.296582
3408.0     142.0      2957616.0  1778502.0  3156221.0  3602263.0  6.702674     6.408188
3432.0     143.0      2951433.0  1778214.0  3148852.0  3592858.0  6.818617     6.51905
3456.0     144.0      2945522.0  1777930.0  3141823.0  3583864.0  6.932126     6.627599
3480.0     145.0      2939854.0  1777650.0  3135101.0  3575235.0  7.043167     6.733801
3504.0     146.0      2934422.0  1777374.0  3128671.0  3566959.0  7.151709     6.837625
3528.0     147.0      2929217.0  1777102.0  3122523.0  3559025.0  7.257717     6.93904
3552.0     148.0      2924231.0  1776835.0  3116646.0  3551420.0  7.361161     7.038015
3576.0     149.0      2919457.0  1776573.0  3111029.0  3544134.0  7.462011     7.134523
3600.0     150.0      2914888.0  1776317.0  3105666.0  3537156.0  7.560235     7.228535
3624.0     151.0      2910519.0  1776065.0  3100545.0  3530477.0  7.655804     7.320022
3648.0     152.0      2906342.0  1775820.0  3095660.0  3524086.0  7.748691     7.40896
3672.0     153.0      2902352.0  1775581.0  3091004.0  3517977.0  7.838868     7.495321
3696.0     154.0      2898545.0  1775348.0  3086568.0  3512141.0  7.926307     7.579079
3720.0     155.0      2894914.0  1775122.0  3082346.0  3506570.0  8.010983     7.660211
3744.0     156.0      2891456.0  1774902.0  3078333.0  3501258.0  8.092871     7.738691
3768.0     157.0      2888166.0  1774690.0  3074522.0  3496198.0  8.171946     7.814497
3792.0     158.0      2885039.0  1774485.0  3070907.0  3491385.0  8.248185     7.887606
3816.0     159.0      2882073.0  1774287.0  3067484.0  3486812.0  8.321564     7.957997
3840.0     160.0      2879263.0  1774096.0  3064247.0  3482474.0  8.392063     8.025648
3864.0     161.0      2876606.0  1773914.0  3061193.0  3478367.0  8.459661     8.09054
3888.0     162.0      2874099.0  1773739.0  3058317.0  3474485.0  8.524336     8.152653
3912.0     163.0      2871738.0  1773572.0  3055614.0  3470825.0  8.58607      8.211969
3936.0     164.0      2869522.0  1773414.0  3053082.0  3467382.0  8.644845     8.268469
3960.0     165.0      2867447.0  1773263.0  3050717.0  3464153.0  8.700643     8.322138
3984.0     166.0      2865511.0  1773121.0  3048515.0  3461135.0  8.753448     8.372958
4008.0     167.0      2863712.0  1772988.0  3046474.0  3458323.0  8.803244     8.420915
4032.0     168.0      2862048.0  1772863.0  3044591.0  3455716.0  8.850015     8.465993
4056.0     169.0      2860517.0  1772746.0  3042863.0  3453310.0  8.893749     8.508181
4080.0     170.0      2859116.0  1772639.0  3041288.0  3451104.0  8.934432     8.547464
4104.0     171.0      2857845.0  1772540.0  3039863.0  3449093.0  8.972052     8.583831
4128.0     172.0      2856703.0  1772450.0  3038588.0  3447278.0  9.006597     8.61727
4152.0     173.0      2855686.0  1772369.0  3037459.0  3445655.0  9.038059     8.647772
4176.0     174.0      2854795.0  1772296.0  3036476.0  3444223.0  9.066426     8.675328
4200.0     175.0      2854029.0  1772233.0  3035638.0  3442981.0  9.091692     8.699928
4224.0     176.0      2853386.0  1772179.0  3034941.0  3441927.0  9.113848     8.721564
4248.0     177.0      2852865.0  1772133.0  3034387.0  3441060.0  9.132887     8.740232
4272.0     178.0      2852467.0  1772097.0  3033974.0  3440379.0  9.148805     8.755923
4296.0     179.0      2852189.0  1772070.0  3033700.0  3439884.0  9.161596     8.768634
4320.0     180.0      2852033.0  1772051.0  3033566.0  3439573.0  9.171257     8.778359
4344.0     181.0      2851997.0  1772042.0  3033571.0  3439447.0  9.177784     8.785097
4368.0     182.0      2852081.0  1772041.0  3033715.0  3439505.0  9.181177     8.788844
4392.0     183.0      2852286.0  1772050.0  3033998.0  3439746.0  9.181433     8.789599
4416.0     184.0      2852610.0  1772067.0  3034419.0  3440172.0  9.178552     8.78736
4440.0     185.0      2853056.0  1772094.0  3034980.0  3440783.0  9.172536     8.78213
4464.0     186.0      2853621.0  1772129.0  3035679.0  3441578.0  9.163387     8.773908
4488.0     187.0      2854308.0  1772173.0  3036519.0  3442558.0  9.151107     8.762696
4512.0     188.0      2855116.0  1772226.0  3037499.0  3443724.0  9.135699     8.748498
4536.0     189.0      2856046.0  1772287.0  3038620.0  3445077.0  9.117169     8.731316
4560.0     190.0      2857100.0  1772357.0  3039883.0  3446619.0  9.095521     8.711157
4584.0     191.0      2858276.0  1772436.0  3041290.0  3448350.0  9.070763     8.688024
4608.0     192.0      2859578.0  1772523.0  3042842.0  3450271.0  9.042901     8.661923
4632.0     193.0      2861005.0  1772619.0  3044540.0  3452385.0  9.011945     8.632863
4656.0     194.0      2862559.0  1772722.0  3046387.0  3454694.0  8.977902     8.600851
4680.0     195.0      2864242.0  1772835.0  3048383.0  3457199.0  8.940784     8.565897
4704.0     196.0      2866054.0  1772955.0  3050530.0  3459902.0  8.900601     8.52801
4728.0     197.0      2867998.0  1773083.0  3052832.0  3462806.0  8.857365     8.487202
4752.0     198.0      2870075.0  1773219.0  3055291.0  3465915.0  8.811089     8.443484
4776.0     199.0      2872288.0  1773363.0  3057909.0  3469230.0  8.761787     8.39687
4800.0     200.0      2874637.0  1773515.0  3060688.0  3472754.0  8.709474     8.347372
4824.0     201.0      2877127.0  1773674.0  3063633.0  3476492.0  8.654164     8.295005
4848.0     202.0      2879759.0  1773841.0  3066746.0  3480447.0  8.595875     8.239785
4872.0     203.0      2882535.0  1774015.0  3070031.0  3484623.0  8.534624     8.181727
4896.0     204.0      2885459.0  1774196.0  3073492.0  3489023.0  8.470429     8.120849
4920.0     205.0      2888533.0  1774384.0  3077132.0  3493653.0  8.403309     8.057168
4944.0     206.0      2891761.0  1774579.0  3080957.0  3498517.0  8.333284     7.990704
4968.0     207.0      2895147.0  1774780.0  3084969.0  3503621.0  8.260376     7.921475
4992.0     208.0      2898693.0  1774988.0  3089176.0  3508970.0  8.184604     7.849503
5016.0     209.0      2902403.0  1775202.0  3093581.0  3514570.0  8.105993     7.774807
5040.0     210.0      2906283.0  1775422.0  3098190.0  3520427.0  8.024566     7.697411
5064.0     211.0      2910335.0  1775648.0  3103009.0  3526548.0  7.940346     7.617337
5088.0     212.0      2914566.0  1775880.0  3108044.0  3532940.0  7.853359     7.534608
5112.0     213.0      2918979.0  1776117.0  3113302.0  3539611.0  7.76363      7.44925
5136.0     214.0      2923580.0  1776360.0  3118791.0  3546570.0  7.671187     7.361286
5160.0     215.0      2928375.0  1776607.0  3124517.0  3553824.0  7.576057     7.270744
5184.0     216.0      2933369.0  1776859.0  3130488.0  3561383.0  7.478269     7.17765
5208.0     217.0      2938570.0  1777116.0  3136713.0  3569258.0  7.37785      7.082032
5232.0     218.0      2943983.0  1777377.0  3143201.0  3577460.0  7.274832     6.983917
5256.0     219.0      2949617.0  1777642.0  3149962.0  3585999.0  7.169244     6.883334
5280.0     220.0      2955478.0  1777910.0  3157005.0  3594888.0  7.061119     6.780312
5304.0     221.0      2961575.0  1778182.0  3164342.0  3604141.0  6.950489     6.674882
5328.0     222.0      2967917.0  1778457.0  3171984.0  3613772.0  6.837386     6.567075
5352.0     223.0      2974513.0  1778735.0  3179943.0  3623796.0  6.721844     6.456923
5376.0     224.0      2981373.0  1779015.0  3188234.0  3634231.0  6.603898     6.344458
5400.0     225.0      2988519.0  1779299.0  3196893.0  3645091.0  6.483581     6.228409
5424.0     226.0      2995912.0  1779584.0  3205852.0  3656355.0  6.360933     6.111383
5448.0     227.0      3003606.0  1779869.0  3215192.0  3668086.0  6.235987     5.992122
5472.0     228.0      3011635.0  1780156.0  3224949.0  3680358.0  6.108782     5.870728
5496.0     229.0      3019993.0  1780444.0  3235122.0  3693145.0  5.979355     5.747196
5520.0     230.0      3028691.0  1780732.0  3245726.0  3706474.0  5.847744     5.621562
5544.0     231.0      3037749.0  1781020.0  3256782.0  3720376.0  5.71399      5.493863
5568.0     232.0      3047298.0  1781313.0  3268459.0  3735052.0  5.578129     5.361013
5592.0     233.0      3057121.0  1781600.0  3280471.0  3750201.0  5.440208     5.229258
5616.0     234.0      3067372.0  1781886.0  3293027.0  3766046.0  5.300265     5.095558
5640.0     235.0      3078063.0  1782171.0  3306140.0  3782611.0  5.158341     4.959948
5664.0     236.0      3089221.0  1782453.0  3319837.0  3799950.0  5.014479     4.82247
5688.0     237.0      3100872.0  1782734.0  3334150.0  3818116.0  4.868723     4.683165
5712.0     238.0      3113048.0  1783011.0  3349116.0  3837170.0  4.721115     4.542073
5736.0     239.0      3125782.0  1783286.0  3364773.0  3857180.0  4.5717       4.399236
5760.0     240.0      3139111.0  1783557.0  3381164.0  3878222.0  4.420523     4.254696
5784.0     241.0      3153077.0  1783824.0  3398332.0  3900381.0  4.267629     4.108496
5808.0     242.0      3167726.0  1784087.0  3416329.0  3923755.0  4.113063     3.960678
5832.0     243.0      3183110.0  1784345.0  3435207.0  3948457.0  3.956873     3.811286
5856.0     244.0      3199288.0  1784598.0  3455026.0  3974615.0  3.799105     3.660363
5880.0     245.0      3216325.0  1784845.0  3475848.0  4002379.0  3.639806     3.507954
5904.0     246.0      3234299.0  1785086.0  3497744.0  4031924.0  3.479025     3.354101
5928.0     247.0      3253296.0  1785321.0  3520789.0  4063456.0  3.31681      3.198851
5952.0     248.0      3273419.0  1785549.0  3545067.0  4097220.0  3.15321      3.042247
5976.0     249.0      3294785.0  1785770.0  3570668.0  4133512.0  2.988274     2.884334
6000.0     250.0      3317535.0  1785984.0  3597690.0  4172688.0  2.822053     2.725157
6024.0     251.0      3341839.0  1786189.0  3626239.0  4215192.0  2.654596     2.564761
6048.0     252.0      3367902.0  1786386.0  3656433.0  4261576.0  2.485956     2.40319
6072.0     253.0      3395978.0  1786574.0  3688394.0  4312544.0  2.316183     2.240489
6096.0     254.0      3426387.0  1786754.0  3722256.0  4369015.0  2.14533      2.076702
6120.0     255.0      3459541.0  1786924.0  3758156.0  4432208.0  1.97345      1.911874
6144.0     256.0      3495991.0  1787084.0  3796238.0  4503802.0  1.800596     1.746049
6168.0     257.0      3536490.0  1787234.0  3836642.0  4586181.0  1.626822     1.579271
6192.0     258.0      3582121.0  1787374.0  3879497.0  4682897.0  1.452185     1.411587
6216.0     259.0      3634526.0  1787504.0  3924910.0  4799549.0  1.276742     1.243045
6240.0     260.0      3696402.0  1787623.0  3972936.0  4945680.0  1.100553     1.073704
6264.0     261.0      3771719.0  1787730.0  4023280.0  5136536.0  0.9242821    0.9040806
6288.0     262.0      3844412.0  1787820.0  4069799.0  5324484.0  0.760511     0.7447516
6312.0     263.0      3897174.0  1787890.0  4107876.0  5445055.0  0.616481     0.6037266
6336.0     264.0      3928224.0  1787944.0  4136370.0  5507092.0  0.4921199    0.481767
6360.0     265.0      3943541.0  1787985.0  4154970.0  5534615.0  0.3862625    0.3780325
6384.0     266.0      3950013.0  1788015.0  4164044.0  5545318.0  0.2976118    0.2918731
6408.0     267.0      3952439.0  1788037.0  4167225.0  5549068.0  0.2243627    0.2200106
6432.0     268.0      3953250.0  1788053.0  4168210.0  5550261.0  0.1649916    0.1618161
6456.0     269.0      3953495.0  1788065.0  4168490.0  5550609.0  0.1177721    0.1155518
6480.0     270.0      3953562.0  1788072.0  4168563.0  5550701.0  0.08108639   0.07960964
6504.0     271.0      3953579.0  1788077.0  4168581.0  5550724.0  0.05339727   0.05247629
6528.0     272.0      3953583.0  1788079.0  4168585.0  5550730.0  0.03323802   0.03271469
6552.0     273.0      3953584.0  1788080.0  4168586.0  5550731.0  0.01922841   0.01897549
6576.0     274.0      3953585.0  1788080.0  4168586.0  5550731.0  0.01010507   0.01002392
6600.0     275.0      3953585.0  1788080.0  4168586.0  5550731.0  0.004740606  0.004757422
6624.0     276.0      3953585.0  1788080.0  4168586.0  5550732.0  0.002112412  0.002174898
6648.0     277.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001404311
6672.0     278.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001402796
6696.0     279.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001401565
6720.0     280.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001400537
6744.0     281.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001399664
6768.0     282.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001398913
6792.0     283.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00139826
6816.0     284.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001397686
6840.0     285.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001397179
6864.0     286.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001396727
6888.0     287.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001396321
6912.0     288.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001395956
6936.0     289.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001395626
6960.0     290.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001395325
6984.0     291.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001395051
7008.0     292.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001394801
7032.0     293.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00139457
7056.0     294.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001394359
7080.0     295.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001394163
7104.0     296.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001393983
7128.0     297.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001393816
7152.0     298.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00139366
7176.0     299.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001393516
7200.0     300.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001393382
7224.0     301.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001393256
7248.0     302.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001393139
7272.0     303.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00139303
7296.0     304.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392927
7320.0     305.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392831
7344.0     306.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392741
7368.0     307.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392656
7392.0     308.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392576
7416.0     309.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392501
7440.0     310.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00139243
7464.0     311.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392363
7488.0     312.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.0013923
7512.0     313.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00139224
7536.0     314.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392184
7560.0     315.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00139213
7584.0     316.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00139208
